Product Name,Price ,Product Label Image Description,Rate (out of 5),Sale,Age of Customer (Mode),image_path,idx,mean_r,mean_g,mean_b,std_r,std_g,std_b,aspect_ratio,white_pct,logo_score,text_pct,text_cnts,edge_density,hog_mean,color_feat_0,color_feat_1,color_feat_2,color_feat_3,color_feat_4,color_feat_5,color_feat_6,color_feat_7,color_feat_8,color_feat_9,color_feat_10,color_feat_11,color_feat_12,color_feat_13,color_feat_14,color_feat_15,color_feat_16,color_feat_17,color_feat_18,color_feat_19,color_feat_20,color_feat_21,color_feat_22,color_feat_23,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,HighSale
Built Bar (Coconut Almond),2.99,"Small, matte black wrapper with a colorful product flavor image.",4.6,72000,27,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/10.jpeg,9,109.44926419753087,172.43496296296297,215.473224691358,108.16911733205956,65.91504897438007,55.60760725222235,1.0,0.23105185185185184,37.037333333333336,0.25307654320987655,106,0.4528395061728395,0.273411116527547,18.0,144.0,228.0,236.0,237.0,238.0,38.0,58.0,84.0,0.4794,0.4002,0.1204,0.010529053497942387,0.0004958024691358025,0.0003252674897119341,0.00011917695473251028,0.00010600823045267489,0.00014024691358024692,0.015227654320987653,0.005187818930041152,0.0005623045267489712,7.703703703703704e-05,0.0003134156378600823,0.0002495473251028806,0.04578765432098766,0.018903703703703704,0.0010271604938271604,0.0020938271604938274,0.01902222222222222,0.0032395061728395062,0.0028444444444444446,0.010074074074074074,0.0012049382716049382,0.0002962962962962963,0.00017777777777777779,0.0003160493827160494,0.0033382716049382716,0.0005925925925925926,0.008553086419753086,0.009441975308641975,0.060598887503147125,1.1025089025497437,0.0,0.009901467710733414,0.15337005257606506,1.2854353189468384,1.6076054573059082,1.012484073638916,0.0,1.5085549354553223,1.3909401893615723,2.3114993572235107,0.0,0.329595148563385,0.8594009876251221,0.18587690591812134,0.0,0.1255350112915039,0.5326730608940125,0.8643547892570496,0.0,0.09568196535110474,0.0033152687828987837,0.026615779846906662,2.3240206241607666,0.16384603083133698,0.22316114604473114,0.0476718433201313,0.06390084326267242,0.0,0.0432298444211483,0.1572210192680359,0.0036565600894391537,0.34577882289886475,0.016061490401625633,0.005906289909034967,0.0,1.516099214553833,0.05145726725459099,0.8893207907676697,0.023035306483507156,0.03678866848349571,0.16893361508846283,0.4463895559310913,0.0,0.04346579313278198,0.04375239834189415,1.2417151927947998,0.4656006693840027,0.7393491864204407,0.0030609345994889736,0.039029866456985474,1.2916642427444458,0.18895494937896729,0.18170808255672455,1.5186697244644165,0.6555685997009277,0.6845003366470337,0.005200792104005814,0.03536985442042351,0.18578244745731354,0.2484358698129654,0.21320204436779022,0.3440847098827362,1
Atkins Meal Bar (Peanut Butter),2.49,Bright green and white packaging with a call-out for low net carbs.,3.9,91000,55,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/11.jpeg,10,199.57657283950618,152.58243950617285,136.27863703703704,55.70514960177206,79.13408682454724,77.32361261331774,1.0,0.14986666666666668,51.53896296296296,0.3961283950617284,343,0.7041777777777778,0.30521379891249767,144.0,51.0,52.0,244.0,232.0,223.0,204.0,159.0,120.0,0.3328,0.3646,0.3026,0.011617448559670781,0.0115759670781893,0.001134485596707819,0.00011654320987654321,7.703703703703704e-05,3.687242798353909e-05,0.001206255144032922,0.00037596707818930047,7.57201646090535e-05,3.423868312757202e-05,0.0006446090534979424,0.0064381893004115225,0.07122962962962963,0.021076543209876543,0.0028641975308641974,0.0071111111111111115,0.01908148148148148,0.0018962962962962963,0.0066172839506172835,0.01522962962962963,0.0030617283950617282,0.0010469135802469137,0.0004938271604938272,0.000454320987654321,0.007150617283950617,0.0009679012345679012,0.013096296296296297,0.022439506172839505,0.08501943945884705,0.33446836471557617,3.232118606567383,0.0,0.1236286386847496,0.12465512007474899,0.3211347162723541,0.02040596306324005,0.297777384519577,0.43897727131843567,0.4809635579586029,0.8790903091430664,0.8320691585540771,0.5885424017906189,0.01453500147908926,0.20663902163505554,0.062098030000925064,0.0,0.0034009728115051985,1.0303736925125122,0.0032453974708914757,0.3543398380279541,1.7142704725265503,0.13449133932590485,0.11213084310293198,0.22358062863349915,0.03265593573451042,0.8697367906570435,0.29849904775619507,3.6644389629364014,0.0,0.0,0.8049642443656921,0.048190146684646606,0.5557894706726074,0.5496749877929688,0.2328469455242157,0.02244776114821434,0.13085058331489563,0.21488812565803528,0.0021166265942156315,0.4665129780769348,0.04769637808203697,0.04932732507586479,0.03176778927445412,0.24195565283298492,0.016048962250351906,0.06315721571445465,0.021796345710754395,0.05736532062292099,0.16243185102939606,0.28546229004859924,0.18562071025371552,0.09333581477403641,0.0,0.12143769860267639,0.0,0.099784716963768,0.22585226595401764,3.413022518157959,0.022574298083782196,0.0,0.452106237411499,0.034129273146390915,1
Evolve Plant-Based Shake (Double Chocolate),3.79,Green and earth-toned packaging with leaves and natural imagery.,4.5,58000,34,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/12.jpeg,11,209.35213827160493,200.53892345679012,196.76726913580248,70.87496086524506,82.76589881075519,88.05453954856775,1.0,0.6721185185185186,15.927111111111111,0.16065185185185185,60,0.23689876543209876,0.14358414223940275,252.0,252.0,252.0,158.0,125.0,108.0,85.0,58.0,47.0,0.6938,0.0836,0.2226,0.031176954732510285,0.0004668312757201646,0.000345679012345679,0.00010205761316872428,1.646090534979424e-05,0.00014353909465020576,0.0001382716049382716,0.00017580246913580247,0.00019358024691358027,5.794238683127571e-05,0.000219917695473251,0.0002962962962962963,0.023407407407407408,0.006498765432098766,0.0007308641975308642,0.002034567901234568,0.010271604938271605,0.0009679012345679012,0.0022123456790123456,0.005590123456790124,0.0008691358024691358,0.0002567901234567901,0.00011851851851851852,0.0001580246913580247,0.0023703703703703703,0.00011851851851851852,0.0032987654320987656,0.0048,0.047988101840019226,0.7687429189682007,0.26066625118255615,0.02191096358001232,0.0,0.0,0.14806914329528809,0.25093796849250793,0.05760747194290161,1.1995488405227661,0.43890878558158875,1.783427357673645,0.20028634369373322,0.3164033591747284,0.0,1.0263519287109375,0.5539949536323547,0.022738290950655937,0.20377685129642487,0.08828528225421906,0.0,0.015573292039334774,0.7833800315856934,0.03804174065589905,0.010630955919623375,0.29460611939430237,0.008874922059476376,0.9438257217407227,0.5864741802215576,0.929966390132904,0.07256148755550385,0.0,0.5103945136070251,0.0,0.6134710907936096,0.6384490132331848,0.11985508352518082,1.8627643585205078,0.9199304580688477,1.3128546476364136,0.0,0.35922202467918396,0.0371444895863533,0.0,0.2007138580083847,0.015105894766747952,0.0,1.023433804512024,0.0,0.7908031940460205,0.716534435749054,1.2367254495620728,2.0080060958862305,0.008985745720565319,0.0,0.1182347983121872,0.10613307356834412,0.38647451996803284,0.5277045369148254,1.9272186756134033,0.08115916699171066,0.11499965190887451,0.5358221530914307,0.7113655209541321,0
One Protein Bar (Birthday Cake),2.69,White and rainbow-sprinkle themed wrapper.,4.3,82000,24,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/13.jpeg,12,228.4687209876543,234.38216296296295,237.47192098765433,59.86809512767199,44.11114744877444,39.09382101047035,1.0,0.7090962962962963,16.178962962962963,0.11304691358024692,149,0.21125925925925926,0.11319395856937418,251.0,252.0,252.0,63.0,117.0,153.0,196.0,193.0,184.0,0.8168,0.1058,0.0774,0.023646419753086418,0.0012181069958847736,0.0005372839506172839,0.00017580246913580247,0.000219917695473251,0.0003022222222222222,0.004399012345679012,0.0008217283950617284,0.0007920987654320988,0.0003167078189300412,0.0003463374485596708,0.0005576954732510288,0.02425679012345679,0.004839506172839506,0.0007308641975308642,0.0015604938271604938,0.007130864197530864,0.0005925925925925926,0.0017185185185185185,0.002725925925925926,0.000691358024691358,0.0003358024691358025,5.925925925925926e-05,0.00017777777777777779,0.0017580246913580246,0.0002567901234567901,0.0021530864197530863,0.004246913580246914,0.10397514700889587,0.07493127137422562,0.0023727903608232737,0.0,0.3185209035873413,0.0321342758834362,0.0,0.01826358586549759,0.09654524177312851,0.040017686784267426,0.09169545769691467,0.20878498256206512,0.13021616637706757,0.0,0.1276390105485916,0.10144142061471939,0.0,0.2044975906610489,0.0,0.2253904938697815,0.0,0.16636496782302856,0.03538765758275986,0.0,1.297560691833496,0.038995563983917236,0.12477918714284897,2.1504154205322266,0.0,0.13117511570453644,0.027146432548761368,0.154640793800354,0.08929887413978577,0.058401525020599365,0.19685040414333344,1.6451495885849,0.19235193729400635,0.18074332177639008,0.0345158576965332,0.3147211968898773,0.01806347258388996,0.04586067795753479,0.5031982064247131,0.3196796476840973,0.043076466768980026,0.498954176902771,0.0,0.778369665145874,0.0,0.010273485444486141,0.20816102623939514,0.0,0.0,0.18356454372406006,0.01656038500368595,1.2409820556640625,0.0,0.0,0.0,0.07601484656333923,0.0,0.050088610500097275,0.09177179634571075,0.05193198099732399,1
GNC Total Lean Shake (Cookies & Cream),4.09,Yellow and black tub graphic with a measuring scoop icon.,4.0,41000,42,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/14.jpeg,13,29.4272987654321,160.40501728395063,193.86204444444445,59.47074569519738,41.86114130220484,35.06469633061889,1.0,0.02405925925925926,24.218074074074075,0.2785185185185185,132,0.34903703703703703,0.25474230579858437,9.0,158.0,197.0,204.0,230.0,237.0,112.0,90.0,78.0,0.865,0.078,0.057,0.001497283950617284,0.0002521810699588478,0.00012246913580246915,7.11111111111111e-05,0.00010864197530864197,0.0005386008230452674,0.026224197530864194,0.004021069958847737,8.42798353909465e-05,6.320987654320988e-05,0.00025086419753086417,9.94238683127572e-05,0.04533333333333334,0.010528395061728394,0.0015604938271604938,0.0026469135802469138,0.01293827160493827,0.0008691358024691358,0.0030814814814814815,0.005945679012345679,0.0018765432098765433,0.000671604938271605,0.0003160493827160494,9.876543209876543e-05,0.0035555555555555557,0.0004740740740740741,0.0066172839506172835,0.007407407407407408,0.07881614565849304,1.1085041761398315,0.3914814293384552,0.08299502730369568,0.6576650738716125,0.17372453212738037,0.3116978704929352,0.03764772042632103,0.0,0.35259395837783813,0.7918541431427002,0.4808334708213806,0.0938834547996521,0.3544236719608307,1.033504605293274,0.1083456426858902,0.017594920471310616,0.0,0.017113281413912773,0.015417296439409256,0.7241722345352173,0.08903736621141434,0.05880429968237877,0.6083940267562866,2.585514545440674,0.4200344979763031,0.0,0.5345568656921387,0.4506487548351288,0.7010582089424133,0.051029663532972336,0.0,0.2138044834136963,2.033400297164917,0.039751969277858734,0.21991564333438873,0.3012894093990326,0.0,0.28176379203796387,0.02914249151945114,0.23875291645526886,0.0,0.01856951043009758,0.08192064613103867,0.9552001953125,0.001628520549274981,0.011288351379334927,3.4660756587982178,0.11705446243286133,0.0,0.022587988525629044,0.0232690442353487,1.3533456325531006,0.19069892168045044,0.07922880351543427,1.672702431678772,0.291020005941391,0.24477247893810272,0.14106757938861847,0.45281359553337097,0.0301259383559227,0.0037209391593933105,0.624997615814209,0.8944255113601685,0
Nature Valley Protein Bar (Oats & Honey),1.89,"Rustic, textured packaging showing real whole oats.",3.8,115000,60,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/15.jpeg,14,208.48843643022053,191.1342249820874,123.04742854868243,70.71021401414089,55.66355174161148,71.81617819070966,1.1179245283018868,0.07809887747790781,46.753045139718175,0.34228962662208423,561,0.690430698192819,0.30896889528375987,211.0,166.0,58.0,246.0,228.0,180.0,45.0,104.0,48.0,0.3458,0.529,0.1252,0.0035911418942228593,0.021831462463179685,0.0028335058249077836,0.0012359684738476237,0.0028427938327627847,0.0005360507390600537,5.174747233500518e-05,1.592229918000159e-05,3.449831489000345e-05,1.7912586577501792e-05,8.160178329750815e-05,0.00026072764907252607,0.08084547408645809,0.02911790462542791,0.0022291218852002227,0.00549319321710055,0.02081840617785208,0.002129607515325213,0.005453387469150545,0.010588328954701059,0.0031446540880503146,0.0010946580686251094,0.0004975718493750497,0.0005572804713000557,0.006289308176100629,0.0012339781864501233,0.010031048483401002,0.017016957248626702,0.0,0.40406161546707153,0.9042236804962158,0.0,0.06405254453420639,0.04490305855870247,0.0,0.0800575464963913,0.18705613911151886,0.4454815089702606,0.5109071731567383,0.06466805934906006,2.296952486038208,0.0,0.0,0.15288253128528595,0.7017515301704407,0.07842311263084412,0.1574191451072693,0.2124011516571045,0.08803708106279373,0.6086294054985046,0.00451482692733407,0.3556211292743683,0.012793254107236862,0.15010465681552887,0.21036159992218018,1.7990716695785522,0.3298017084598541,7.946048259735107,0.03162413090467453,1.3917332887649536,0.036115262657403946,0.5753588676452637,0.6442481279373169,0.28692349791526794,0.04589029401540756,0.044674888253211975,0.009199225343763828,0.0,0.28951093554496765,1.4501478672027588,0.2867526710033417,0.0038485832046717405,0.5576047897338867,0.21505184471607208,0.2873445153236389,0.06262572109699249,0.005521117243915796,0.09479399770498276,0.22351771593093872,0.12041550874710083,0.0,0.16781464219093323,0.08971668034791946,0.31212466955184937,0.011363272555172443,0.33566930890083313,0.24186572432518005,2.7512879371643066,0.024813205003738403,0.011319690383970737,2.757652997970581,0.7234221696853638,1
Soylent Meal Replacement Drink (Cacao),4.99,"Minimalist, futuristic grey bottle with small, technical font.",4.2,35000,30,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/16.jpeg,15,234.07243456790124,230.7703901234568,230.27514074074074,53.868792657429935,61.86862018224753,63.01210458898577,1.0,0.7901432098765432,7.39437037037037,0.07591111111111111,164,0.11448888888888889,0.1020693750915399,254.0,253.0,253.0,82.0,53.0,49.0,214.0,211.0,210.0,0.8322,0.0988,0.069,0.029986502057613166,0.00031275720164609055,0.0002587654320987654,8.691358024691359e-05,4.674897119341564e-05,9.744855967078189e-05,0.00034699588477366255,6.320987654320988e-05,7.440329218106996e-05,5.267489711934156e-05,0.0004793415637860082,0.0015275720164609052,0.013945679012345679,0.005195061728395062,0.0005530864197530864,0.0010864197530864198,0.0040296296296296295,0.0007111111111111111,0.0011259259259259258,0.004424691358024691,0.00035555555555555557,7.901234567901235e-05,3.950617283950617e-05,0.0001580246913580247,0.0006518518518518518,0.00017777777777777779,0.0009679012345679012,0.0022518518518518517,0.08760060369968414,0.05524832755327225,0.5551170706748962,0.0,1.930112361907959,0.0,0.03720812499523163,0.961803674697876,0.062190037220716476,0.3363308012485504,0.0,0.333782434463501,0.0,0.007068767677992582,0.0014365643728524446,1.6750749349594116,0.0020027232822030783,0.0,0.07002578675746918,1.1015207767486572,0.0,0.0025718382094055414,0.27866044640541077,0.013697556219995022,0.04103034734725952,0.015987316146492958,0.031290650367736816,0.3137412369251251,0.008909216150641441,1.7899247407913208,0.38516220450401306,0.09259903430938721,0.3912677764892578,0.2225341647863388,0.7683402299880981,0.5843080878257751,0.4848940074443817,0.6609362959861755,0.2547425925731659,0.2349018156528473,0.0914481058716774,0.0,0.3155798316001892,0.0,1.0983203649520874,0.1543174535036087,0.0,2.785212516784668,0.2619374990463257,0.0,0.0017284300411120057,0.07625997066497803,2.470881462097168,0.38573330640792847,0.0,0.0,0.9901682734489441,0.08751843869686127,0.0,0.8335872292518616,0.7416698932647705,0.011450611054897308,0.08681326359510422,0.32415029406547546,0
Aloha Organic Bar (Peanut Butter Chocolate Chip),3.19,Pastel-colored wrapper with a stylized sun and wave logo.,4.7,51000,37,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/17.jpeg,16,245.17682962962962,219.8933135802469,198.2056098765432,23.06759879133783,50.22664774732397,82.54449021781775,1.0,0.6480197530864198,13.49925925925926,0.1627259259259259,37,0.23843950617283952,0.1240231393112202,236.0,149.0,78.0,252.0,252.0,252.0,126.0,123.0,89.0,0.2978,0.6778,0.0244,0.02973432098765432,0.0014742386831275722,0.00020148148148148147,7.57201646090535e-05,0.00010732510288065844,0.0002139917695473251,0.0009060082304526749,0.00028839506172839507,7.901234567901235e-05,2.3045267489711937e-05,0.00012707818930041153,0.00010271604938271605,0.022222222222222223,0.0058469135802469135,0.000691358024691358,0.001837037037037037,0.0069728395061728395,0.0005925925925925926,0.00185679012345679,0.004266666666666667,0.0006320987654320988,0.0002765432098765432,0.00011851851851851852,7.901234567901235e-05,0.0021925925925925928,0.0002567901234567901,0.0035753086419753085,0.005353086419753086,0.016778547316789627,0.22220253944396973,0.0007229739567264915,0.18088345229625702,0.5156922340393066,0.5020982623100281,0.28368431329727173,0.12243309617042542,0.9166992902755737,0.31700292229652405,0.04579763859510422,0.12416792660951614,0.1557595580816269,0.006873434875160456,0.0007847255328670144,0.38238397240638733,0.0,0.18189465999603271,0.0,0.12289261072874069,0.019745638594031334,0.0,0.037806421518325806,0.0,0.10324618220329285,0.026116564869880676,0.017082378268241882,2.689763307571411,0.0,1.2342770099639893,0.30324527621269226,0.5866164565086365,0.0037291415501385927,0.0,0.12447579950094223,0.4890430271625519,0.06848784536123276,0.0,0.013731333427131176,1.031837821006775,0.022473303601145744,0.042731765657663345,0.0,0.031117822974920273,0.01725628972053528,0.0,0.0,0.1017569750547409,0.0,0.4381946623325348,0.7244889140129089,0.12251894921064377,0.0600166916847229,0.09276096522808075,0.00381393451243639,0.08591527491807938,0.0,0.09155155718326569,0.0,0.11613664031028748,0.00864070001989603,0.0,0.3942383825778961,0.0,0
Combat Crunch Bar (Cinnamon Swirl),2.89,Camouflage or military-themed wrapper with bold red and black text.,4.4,67000,26,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/18.jpeg,17,182.99643738555847,174.53047130005572,156.26190191863705,62.05338386978866,60.486154790601404,65.78807844040163,1.1179245283018868,0.0028859167263752886,29.649510389300215,0.28047130005572807,431,0.5313271236366531,0.29655609831841806,170.0,150.0,113.0,40.0,39.0,26.0,216.0,210.0,197.0,0.2232,0.1272,0.6496,0.003248149032720325,0.012854602871321286,0.014723482737573972,0.0012306610407876231,0.0003058408300825306,0.00014927155481251491,8.558235809250855e-05,0.00017381843271501736,0.00023020990897752302,8.956293288750896e-05,7.165034631000717e-05,0.00017050128705251705,0.04517952392325452,0.013255314067351325,0.0017315500358251732,0.004975718493750498,0.01592229918000159,0.0011742695645251173,0.005592707586975559,0.01669851126502667,0.0014330069262001434,0.0006169890932250616,5.970862192500597e-05,0.00035825173155003585,0.005254358729400526,0.0006766977151500677,0.008020858211925802,0.03383488575750338,0.17085206508636475,0.7463954091072083,2.3841798305511475,0.025434769690036774,0.33163174986839294,0.4466348886489868,0.02894234098494053,1.0259536504745483,0.7639968395233154,0.05383823812007904,0.3730040490627289,0.13614580035209656,0.8181347846984863,0.42692309617996216,0.04539350047707558,0.21762752532958984,0.0,0.005697401240468025,0.18953745067119598,0.051698070019483566,0.8464053273200989,0.18526774644851685,0.6793533563613892,0.12055148184299469,0.069577157497406,0.9935188889503479,0.43582621216773987,1.972434401512146,0.011142781935632229,0.43630000948905945,0.4774865210056305,1.6285583972930908,0.36129331588745117,0.14452868700027466,2.4492099285125732,0.36135342717170715,0.3431991934776306,0.3952759802341461,0.18353275954723358,0.03777667507529259,0.4651491940021515,0.0,0.0,0.08831601589918137,0.8204576373100281,0.22459201514720917,0.315971702337265,0.27926042675971985,0.24351611733436584,0.6192936897277832,0.610517680644989,0.14863166213035583,0.6549160480499268,0.813300371170044,0.4486587345600128,0.0,0.05315019562840462,0.4981110095977783,0.4841928780078888,0.002398004289716482,0.22006189823150635,0.1299169361591339,0.04498618096113205,0.01750863902270794,0
Kate Farms Komplete Shake (Coffee),4.29,"Clean, white medical-grade packaging with a purple logo.",4.8,29000,65,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/19.jpeg,18,237.5694814814815,235.14494814814816,232.88815802469136,36.58393085789291,42.67001152872487,46.06732094743293,1.0,0.6705382716049383,16.158814814814814,0.1330962962962963,301,0.24381234567901233,0.14362557669777495,106.0,80.0,67.0,251.0,251.0,250.0,204.0,198.0,191.0,0.053,0.7924,0.1546,0.027368559670781892,0.0010712757201646092,0.0024638683127572018,0.00029300411522633745,0.00021728395061728395,0.0010772016460905349,0.00010008230452674897,0.00017119341563786008,0.00018304526748971195,2.2386831275720163e-05,7.440329218106996e-05,0.0002910288065843621,0.024612345679012347,0.005669135802469136,0.0008098765432098766,0.0017777777777777779,0.008612345679012345,0.0006123456790123457,0.0016987654320987655,0.005787654320987655,0.0007506172839506173,0.0002567901234567901,0.0001580246913580247,0.00017777777777777779,0.0017777777777777779,0.0002962962962962963,0.003180246913580247,0.008928395061728395,0.10330349951982498,1.1279798746109009,0.8135175108909607,0.25539568066596985,0.0,0.009442479349672794,0.014605221338570118,0.14247289299964905,0.14331328868865967,0.233180433511734,0.052231140434741974,0.44296032190322876,0.06837502121925354,0.0,0.0,0.3180018961429596,0.037352681159973145,1.068693995475769,0.006883806083351374,0.09837004542350769,0.4572770893573761,0.0371510274708271,0.0007463699439540505,0.05897338688373566,0.17840686440467834,0.03628906235098839,0.2781967222690582,0.8291744589805603,0.43051818013191223,0.30234745144844055,0.054466042667627335,0.018664631992578506,0.0,0.5003004670143127,0.8069879412651062,1.3648909330368042,0.0016388552030548453,0.0,0.043243397027254105,0.7936429381370544,0.10826494544744492,0.0,0.06669241189956665,0.010146678425371647,0.701801598072052,0.27963194251060486,0.3350936472415924,2.012080669403076,0.0,0.2786138653755188,0.9002730846405029,0.011072724126279354,0.6012773513793945,0.21731838583946228,0.0,0.35409125685691833,0.9608610272407532,0.8607506155967712,0.2971224784851074,1.3531839847564697,0.1596604436635971,0.0,0.544935405254364,0.45888444781303406,0
No Cow Dipped Bar (Sticky Sweet S'mores),3.09,"Bright, playful packaging with a cartoon cow and a ""dairy-free"" seal.",4.1,44000,21,/Users/mohini.gangaram/Desktop/MLPostGrad/Sem3/MainProject/ProteinProductImages/20.jpeg,19,131.94877204155554,110.78454006289058,93.11429765553477,49.505393499856844,50.296363938413315,54.60906804034554,1.3350515463917525,0.0022688373203837123,22.34536082474227,0.3984794809537078,385,0.6735262508458385,0.3029048560344196,142.0,115.0,96.0,202.0,190.0,182.0,83.0,62.0,43.0,0.4326,0.2012,0.3662,0.009097241571468377,0.019228064588889333,0.0006620759198078786,0.0002759755337074925,0.0003217503217503218,0.0010130159614695697,0.0009599437434488981,0.0004033488569571044,0.00012538311507383673,0.00010150061696453449,0.00013533415595271266,0.0010096989478432777,0.038371213628945584,0.023424750228873942,0.0014727540500736377,0.006149743263145325,0.008597699319348805,0.0007363770250368188,0.005194443338773236,0.018130796481311946,0.002189228993352705,0.0004776499621860447,0.00013931457230426304,0.0003582374716395335,0.00599052660908331,0.000995104087887593,0.015424113362257692,0.052680810412769175,0.00754183903336525,0.48634666204452515,0.07938006520271301,0.06193642318248749,0.1586487889289856,1.8336923122406006,0.7081389427185059,0.9550272226333618,0.9964340329170227,0.24831841886043549,0.061728138476610184,0.7273791432380676,0.21284528076648712,0.31736448407173157,0.1840205043554306,0.29615768790245056,0.1826479136943817,0.4925347864627838,0.8402681946754456,0.6201252341270447,0.016101049259305,0.12513351440429688,0.0705980733036995,0.6010540723800659,0.04451931640505791,0.007936432026326656,0.0,0.5559292435646057,0.027233920991420746,1.1314691305160522,0.44810566306114197,0.2667953670024872,0.5167142748832703,0.34348440170288086,1.1763349771499634,0.8783485293388367,2.463987350463867,0.523676335811615,0.16206994652748108,0.20131923258304596,0.17108604311943054,0.6703158020973206,0.22041624784469604,0.9830467104911804,0.38944992423057556,0.926457941532135,0.24205723404884338,0.11678390204906464,0.02242126688361168,0.8023935556411743,0.15225517749786377,2.5363516807556152,0.7300974130630493,0.9671855568885803,0.2621041238307953,0.0,0.264737069606781,2.311086893081665,0.24980804324150085,1.373680591583252,0.23960845172405243,0.5104819536209106,3.202662944793701,0.4467765986919403,0
